TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10
0.0,0.14310399999999998,0.111932,0.101392,0.09203199999999999,0.12622800000000003,0.03474000000000001,0.1465,0.09654399999999999,0.147528
0.0,0.147948,0.11522800000000002,0.096656,0.09401200000000001,0.12122000000000002,0.03634,0.14832800000000002,0.093588,0.14668
0.0,0.146676,0.118816,0.0992,0.09032,0.12591599999999997,0.03354,0.149308,0.08931599999999999,0.14690799999999998
0.0,0.145416,0.12005999999999999,0.09699999999999999,0.09865199999999999,0.12844799999999998,0.032852,0.15600399999999998,0.08190800000000001,0.13966
0.0,0.144624,0.12623999999999996,0.094848,0.09364,0.12874000000000002,0.033271999999999996,0.15196,0.080684,0.145992
0.0,0.14822,0.12313600000000002,0.09287599999999999,0.08782,0.129976,0.03456000000000001,0.157408,0.07843599999999999,0.14756799999999998
0.0,0.147524,0.12476400000000001,0.09193600000000002,0.0913,0.13878,0.03436,0.151928,0.07674800000000001,0.14265999999999998
0.0,0.15056799999999998,0.129124,0.094344,0.09154,0.13565600000000003,0.033404,0.156304,0.074812,0.13424799999999998
0.0,0.15160800000000002,0.13056399999999999,0.087544,0.09012,0.13764,0.032336000000000004,0.16054,0.068056,0.141592
0.0,0.153672,0.12921600000000003,0.094368,0.090184,0.13826,0.031292,0.159408,0.067252,0.136348
0.0,0.149988,0.13350800000000002,0.09233599999999999,0.0889,0.14002399999999998,0.032996000000000004,0.15970800000000002,0.06514,0.13740000000000002
0.0,0.15338400000000002,0.136612,0.088028,0.08969599999999998,0.145092,0.031388,0.159272,0.06098800000000001,0.13554
0.0,0.15401199999999998,0.136688,0.086388,0.08952,0.145124,0.03124,0.165192,0.05886000000000001,0.132976
0.0,0.153412,0.14351999999999998,0.08588799999999999,0.088556,0.14548,0.031488,0.16094,0.05490400000000001,0.135812
0.0,0.154976,0.141156,0.087688,0.09108799999999999,0.14744799999999997,0.030820000000000004,0.15666000000000002,0.05384800000000001,0.136316
0.0,0.149452,0.144248,0.082632,0.09045600000000001,0.153984,0.0327,0.1629,0.05053200000000001,0.133096
0.0,0.15399200000000002,0.13966399999999998,0.08269200000000002,0.088068,0.15161200000000002,0.032312,0.16821999999999998,0.05037200000000001,0.133068
0.0,0.15642799999999998,0.142536,0.08440800000000001,0.088448,0.15827200000000002,0.028644000000000003,0.166868,0.046183999999999996,0.128212
