TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10
0.0,0.14656,0.117472,0.14328399999999997,0.11983600000000001,0.053244,0.08640800000000001,0.142484,0.068524,0.122188
0.0,0.14894400000000002,0.11546000000000001,0.135868,0.125116,0.05434800000000001,0.08476399999999999,0.14273999999999998,0.068408,0.12435199999999999
0.0,0.144312,0.12036,0.137268,0.126684,0.05466,0.08812800000000001,0.14339600000000002,0.061024,0.12416800000000001
0.0,0.147364,0.120164,0.13146799999999997,0.13155999999999998,0.056440000000000004,0.08801199999999999,0.141416,0.058816,0.12476000000000001
0.0,0.146224,0.124892,0.132144,0.12830800000000003,0.059244000000000005,0.08343199999999999,0.14243199999999998,0.060663999999999996,0.12265999999999999
0.0,0.14132799999999998,0.12383199999999998,0.136376,0.129664,0.058188,0.08314400000000001,0.145912,0.057472,0.12408400000000001
0.0,0.14640800000000004,0.125128,0.12969599999999998,0.13242400000000001,0.0596,0.08279600000000001,0.14889599999999997,0.054223999999999994,0.12082799999999998
0.0,0.147828,0.13354000000000002,0.12432000000000001,0.12879599999999997,0.059287999999999993,0.08038399999999998,0.15116000000000002,0.052435999999999997,0.122248
0.0,0.150816,0.1306,0.126444,0.132428,0.060616,0.080076,0.15064000000000002,0.048008,0.120372
0.0,0.149064,0.13044,0.12487200000000001,0.13466,0.064532,0.083132,0.14782,0.04524,0.12023999999999999
0.0,0.152724,0.128852,0.125044,0.13786,0.062904,0.081504,0.151484,0.042144,0.11748399999999999
0.0,0.15222399999999997,0.135356,0.12398400000000001,0.13578800000000002,0.06144000000000001,0.07798800000000002,0.15336,0.044672,0.115188
0.0,0.14613600000000002,0.14505600000000002,0.1153,0.138132,0.06388800000000001,0.08336,0.149916,0.038916,0.11929599999999999
0.0,0.149768,0.13716,0.11982799999999998,0.138724,0.069572,0.07650799999999999,0.153916,0.040695999999999996,0.113828
0.0,0.14946,0.141816,0.113128,0.143452,0.06744,0.07849599999999998,0.15404800000000002,0.035744,0.11641599999999999
0.0,0.15531599999999998,0.13702799999999998,0.114492,0.140036,0.07014000000000001,0.07871599999999998,0.158712,0.033072000000000004,0.11248799999999999
0.0,0.150504,0.14344400000000002,0.11122000000000001,0.14542800000000003,0.07010399999999999,0.07550799999999999,0.156204,0.034688,0.1129
0.0,0.15460399999999996,0.14340800000000004,0.108992,0.14194,0.070688,0.07722799999999999,0.159988,0.029735999999999995,0.113416
0.0,0.15310799999999997,0.13988,0.114152,0.14167999999999997,0.072212,0.07488399999999999,0.159844,0.030967999999999996,0.113272
0.0,0.15015599999999998,0.14340400000000003,0.112684,0.148012,0.072048,0.07768800000000001,0.161248,0.027139999999999997,0.10762000000000001
0.0,0.150164,0.14134800000000003,0.11384400000000001,0.14462,0.07146,0.07877599999999998,0.159244,0.026104,0.11443999999999999
0.0,0.153724,0.1435,0.109096,0.148892,0.075092,0.07473199999999999,0.16286799999999999,0.023531999999999997,0.108564
0.0,0.150484,0.14601599999999998,0.108984,0.149576,0.07920399999999998,0.070316,0.159636,0.024952,0.110832
0.0,0.1491,0.151412,0.107904,0.146956,0.07348800000000001,0.072652,0.165292,0.022747999999999997,0.11044800000000002
0.0,0.15405600000000003,0.14989199999999997,0.10056799999999999,0.14961200000000002,0.07609600000000001,0.07328799999999999,0.16881600000000002,0.022052,0.10562
