TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10
0.0,0.12135200000000002,0.13269999999999998,0.06110399999999999,0.079252,0.170616,0.129904,0.11328799999999999,0.098512,0.09327200000000001
0.0,0.12067599999999998,0.13901999999999998,0.059908,0.07809200000000001,0.17664799999999997,0.12666,0.11535999999999999,0.09184,0.091796
0.0,0.121972,0.134412,0.062392,0.074652,0.179872,0.124184,0.114364,0.093056,0.095096
0.0,0.123176,0.135156,0.061056,0.08193600000000001,0.18186,0.121752,0.12490000000000001,0.08366799999999999,0.08649599999999999
0.0,0.12586,0.13592,0.063304,0.08268,0.180072,0.12217199999999999,0.115012,0.08224000000000001,0.09273999999999999
0.0,0.127844,0.136096,0.062968,0.07998,0.18707600000000002,0.117188,0.121004,0.08020400000000001,0.08764000000000001
0.0,0.12743999999999997,0.13708399999999998,0.06344399999999999,0.086112,0.184444,0.122412,0.120856,0.07695199999999999,0.08125600000000001
0.0,0.13016,0.134036,0.06189199999999999,0.082216,0.185596,0.121556,0.121564,0.076652,0.086328
0.0,0.13604399999999997,0.14083600000000002,0.0617,0.08356399999999999,0.186168,0.111744,0.12496800000000001,0.069004,0.085972
0.0,0.137736,0.13679200000000002,0.06323599999999999,0.086736,0.18266,0.114612,0.12221600000000002,0.074104,0.08190800000000001
0.0,0.13552799999999998,0.13785200000000003,0.063632,0.081592,0.19118,0.114864,0.124596,0.070112,0.080644
0.0,0.131904,0.139412,0.063584,0.0811,0.19821999999999998,0.11351199999999999,0.124084,0.068236,0.07994799999999999
0.0,0.137092,0.13342,0.06534399999999999,0.0878,0.194964,0.11838800000000001,0.119708,0.063532,0.07975199999999999
0.0,0.140904,0.135908,0.05952400000000001,0.08213600000000001,0.19639199999999998,0.10934400000000002,0.128676,0.06666799999999999,0.08044799999999999
0.0,0.140636,0.138624,0.065256,0.085688,0.19894399999999998,0.10571199999999999,0.12209600000000001,0.0621,0.08094399999999999
0.0,0.140368,0.134016,0.058936,0.08956,0.203872,0.10745199999999999,0.12940000000000002,0.060084000000000005,0.07631199999999999
0.0,0.14699600000000004,0.133992,0.06351199999999999,0.089164,0.20400000000000001,0.105932,0.122404,0.057712,0.076288
0.0,0.14754399999999998,0.131592,0.06108399999999999,0.088504,0.19962,0.107092,0.12945199999999998,0.058412,0.07669999999999999
0.0,0.146536,0.135136,0.06488,0.089728,0.19902799999999998,0.107792,0.122748,0.058248,0.07590399999999999
0.0,0.152656,0.1322,0.06086400000000001,0.09124399999999999,0.200732,0.10921599999999998,0.126316,0.051244,0.07552800000000001
0.0,0.147564,0.13177599999999998,0.063344,0.091488,0.20844800000000002,0.104828,0.12428000000000002,0.05252,0.07575199999999999
