TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10
0.0,0.12318799999999999,0.104132,0.06403600000000001,0.077688,0.112012,0.172936,0.11994800000000001,0.07532800000000002,0.15073200000000003
0.0,0.121252,0.10528799999999998,0.06449600000000001,0.077856,0.108836,0.17785999999999996,0.12444799999999998,0.069424,0.15053999999999998
0.0,0.127904,0.10236400000000001,0.064304,0.08154399999999999,0.109348,0.16980800000000001,0.125468,0.06798,0.15128
0.0,0.12057200000000001,0.10817200000000002,0.065476,0.07677199999999999,0.11864,0.170048,0.124136,0.064324,0.15186
0.0,0.12487199999999998,0.10419199999999999,0.061876,0.081284,0.125068,0.16531999999999997,0.12603599999999998,0.06422799999999998,0.147124
0.0,0.125276,0.10635199999999997,0.060011999999999996,0.07999200000000001,0.12574000000000002,0.17077599999999998,0.122076,0.0625,0.147276
0.0,0.13174000000000002,0.10118400000000001,0.060787999999999995,0.082448,0.12010000000000001,0.168368,0.125168,0.05996,0.150244
0.0,0.132532,0.102884,0.058728,0.08261600000000001,0.130724,0.165764,0.1255,0.06059199999999999,0.14066
0.0,0.128108,0.105464,0.056132,0.08386,0.128712,0.16582400000000003,0.13066799999999998,0.056096,0.14513600000000001
0.0,0.13596799999999998,0.11018400000000002,0.057168,0.08170799999999999,0.12952000000000002,0.161148,0.131464,0.055316,0.13752400000000004
0.0,0.137492,0.10529999999999999,0.058424,0.08582000000000001,0.132876,0.156084,0.129396,0.05022399999999999,0.144384
0.0,0.13688799999999998,0.10276800000000001,0.05861200000000001,0.08050399999999999,0.13774,0.16362000000000002,0.12677599999999997,0.053012000000000004,0.14008
0.0,0.137376,0.10063600000000002,0.058392,0.086556,0.14372800000000002,0.158772,0.126752,0.05142,0.136368
0.0,0.138492,0.100396,0.06097600000000001,0.08148399999999999,0.13773200000000002,0.159444,0.13275599999999999,0.049096,0.13962400000000003
0.0,0.13969199999999998,0.09920000000000001,0.055988,0.085124,0.14785199999999998,0.15699200000000002,0.126596,0.048572,0.13998400000000003
0.0,0.145032,0.101172,0.056028,0.0851,0.145776,0.15444,0.12962400000000002,0.048931999999999996,0.133896
0.0,0.141832,0.10289200000000001,0.056648,0.088432,0.148452,0.152784,0.12828,0.047200000000000006,0.13348
0.0,0.135904,0.09775199999999999,0.05438,0.08543599999999998,0.155068,0.157004,0.134664,0.046127999999999995,0.13366399999999998
0.0,0.138612,0.09457600000000001,0.05849599999999999,0.08733199999999999,0.157972,0.15415600000000002,0.133076,0.046812,0.128968
0.0,0.143712,0.09678,0.056999999999999995,0.084336,0.15827200000000002,0.14785600000000002,0.137296,0.045372,0.129376
0.0,0.14046399999999998,0.09382,0.055608000000000005,0.088084,0.1567,0.149028,0.134904,0.04625599999999999,0.13513599999999998
0.0,0.139828,0.10103999999999999,0.055223999999999995,0.086248,0.16632,0.148076,0.12981199999999998,0.044904,0.128548
0.0,0.140772,0.09645200000000001,0.05490799999999999,0.08371999999999999,0.162696,0.15025200000000002,0.140272,0.041724,0.129204
0.0,0.14518,0.100996,0.053371999999999996,0.08475600000000001,0.15809600000000001,0.146888,0.14176799999999998,0.041952,0.126992
0.0,0.14609999999999998,0.09881199999999998,0.054855999999999995,0.08865200000000001,0.161036,0.14238800000000001,0.138524,0.042404000000000004,0.127228
0.0,0.14784,0.09441999999999999,0.05652799999999999,0.08449999999999999,0.167868,0.14512,0.13952399999999998,0.038232,0.125968
0.0,0.143156,0.096472,0.056912000000000004,0.085352,0.168924,0.14084,0.14018000000000003,0.038272,0.12989199999999998
0.0,0.14216800000000002,0.09950799999999999,0.05527599999999999,0.084184,0.169168,0.141888,0.141368,0.037704,0.12873600000000002
0.0,0.141928,0.102164,0.054384,0.07969600000000002,0.17654,0.139004,0.143244,0.036876000000000006,0.126164
0.0,0.144288,0.09578400000000001,0.051552,0.08530399999999999,0.17265199999999997,0.141476,0.144428,0.036711999999999995,0.12780399999999997
0.0,0.14436400000000002,0.0977,0.053332000000000004,0.086448,0.18059200000000003,0.14079199999999997,0.142404,0.036848000000000006,0.11752
0.0,0.13895600000000002,0.10389999999999999,0.051904000000000006,0.08686800000000001,0.177616,0.139208,0.140312,0.03390800000000001,0.12732800000000002
0.0,0.14252399999999998,0.09414,0.055423999999999994,0.087676,0.18202800000000002,0.143204,0.141456,0.031788000000000004,0.12176000000000001
0.0,0.144752,0.09823199999999999,0.05520799999999999,0.08394800000000001,0.180168,0.13410399999999997,0.14521200000000004,0.032964,0.125412
0.0,0.145824,0.09486399999999999,0.05434,0.084472,0.17996800000000002,0.13894,0.14078,0.03485200000000001,0.12596
0.0,0.145444,0.097144,0.052708,0.087068,0.187556,0.136232,0.142936,0.032488,0.118424
